run_date,timestamp_utc,target_id,target_type,target_name,parent_market_name,primary_outcome_to_track,query,source_kind,source_name,published_at,title,url,relevance_score,relevance_bucket,matched_terms,market_safety
2026-07-06,2026-07-06T17:51:47Z,PARENT-brazil-presidential-election-395bb9,parent,Brazil Presidential Election,Brazil Presidential Election,Parent market briefing,Brazil Presidential Election -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,Reuters,2026-07-01T10:23:44Z,"Lula leads Senator Bolsonaro in Brazil presidential run-off, poll shows - Reuters",https://news.google.com/rss/articles/CBMiugFBVV95cUxOcVdhMWJzTHV5bmtQY1o5ZTdBdEYzRXVzdzhweDJvbVhGbGNWT25MZEtEMl8zTS1HeEI3Z1IwaXRnUXNvT2NQMVZiQXR2WEdLR2g5WXA5V21HeUowOUhQV0JtQmQ0bjgxM0dJc1h1czhnNnFoWTlOT0xaYmp0cWhBTWZHaG9qejkwLWZ0TEZnUGdnZFFSY0RlMHlCUkhScEhuODB1MXZ4dDlnWmNuVDRQUTNDa2FQYTdBdXc?oc=5,6,strong,brazil,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-brazil-presidential-election-395bb9,parent,Brazil Presidential Election,Brazil Presidential Election,Parent market briefing,Brazil Presidential Election -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,"ABC News - Breaking News, Latest News and Videos",2026-07-04T01:59:15Z,"Brazil's top presidential candidates Lula and Flávio Bolsonaro clash over US tariff proposal - ABC News - Breaking News, Latest News and Videos",https://news.google.com/rss/articles/CBMisAFBVV95cUxOMWttSTJLbncxNnAySHRxV21MRTFVTUNwb0JsOEtoSjRLZDhST3NqN3ppNHZpb05sSkxyOUFNRkdUOE9wYm5QRU9HMUpYN3FNX1BMMXJqRUNTZDJCMlFueEhmREpXbVM5TnlFVnp4Wkp6ZTJtOWhzZkpseU5IUk5lV2FkbWo3ZF9BcVJ3b09OVHp6a3FjekgwaF9peEh4M1VVWXVBaFlpdnliRFp6WUdVdNIBtgFBVV95cUxNQTNKQklWcGZuQWtFNFhiQmJTNUF5X1d3Tk1wdmgzYVFwTTZvMFhmV1JMVktkVm9ZUDVydUdfU2tKM1hHN01nX2NidDF0YWdXWjRvX2hhclptdmtHWnk5enlmcks1Q0x5MnpESkxDaHFsWWc1cHJKeHpHUWNGdzE2UWkwRkhXMHd4SUUxNkptNzBVRG9YWENaZXpMQlFSdEVxcVkyN19QM1NSQXdSaUx0QVpnbjRXZw?oc=5,5,broad,brazil,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-brazil-presidential-election-395bb9,parent,Brazil Presidential Election,Brazil Presidential Election,Parent market briefing,Brazil Presidential Election -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,Latinoamérica 21,2026-07-03T12:00:00Z,"Women voters, candidates, but not elected in Brazil - Latinoamérica 21",https://news.google.com/rss/articles/CBMiiAFBVV95cUxPX2tNR0M1cHdQbWFJcDI2XzVRRFhTXzVFQzYzM1dQWG1NU2l2Z01qVTVfMk84WnhKb1Z5QW53bDdLcUs2Uko1UFV5eW5melJMeUlUZi1TNG1yaEtlVURYNEZJak5sc2hmb1J1V0o0NHlfSzR3WlY0SEQ2bER2VC1GTV95dGlsXzc4?oc=5,5,broad,brazil,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-brazil-presidential-election-395bb9,parent,Brazil Presidential Election,Brazil Presidential Election,Parent market briefing,Brazil Presidential Election -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,The Washington Post,2026-07-03T15:52:37Z,Bolsanaro family feud imperils presidential bid of Trump ally’s son in Brazil - The Washington Post,https://news.google.com/rss/articles/CBMirgFBVV95cUxNbndWWWpta0M0RDRFNXFubGRPS05MdXptZnR6SDVka19QTFVDMkZVMTFpV01yZ20teEhydGN0R3pyVHVTWGxXVXJBQW11bGtGRFZEb1pVQkNkLTMwblpKNXBPVUNiYlMzM1NSVUp2Zm9zakhtVTlvSXpza3hqZUx2ZHlPRHc5N2hRQlRZNlZMbm1oU0pnSW9ndi0xenFnU01hTFpmOXg4TWU2b01xUnc?oc=5,5,broad,brazil,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-brazil-presidential-election-395bb9,parent,Brazil Presidential Election,Brazil Presidential Election,Parent market briefing,Brazil Presidential Election -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,Encyclopedia Britannica,2026-07-02T05:00:00Z,"Brazil - Collor, corruption, and inflation - Encyclopedia Britannica",https://news.google.com/rss/articles/CBMie0FVX3lxTE12d3E0OTdZUGFHRTd2NmNUMjNBR3c3THlVQjdfOUlXUGpzZG5YdDhmN2ZEcWM1QnRNeGR0WlctXy1iMTFwZGk2d1VjYXc4MjUxc1d4cWFkVmsyVW1TU2xHTHlzVXBIREdvamRQYTg3TFo3S0xkTkc4ZXNfWQ?oc=5,5,broad,brazil,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-brazil-presidential-election-395bb9,parent,Brazil Presidential Election,Brazil Presidential Election,Parent market briefing,Brazil Presidential Election -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,France 24,2026-07-03T20:15:11Z,"In Brazil, Bolsonaro family airs feud ahead of elections - France 24",https://news.google.com/rss/articles/CBMipAFBVV95cUxNRnFWQVV5Z3dkLTFLRGdRMzNiYU5seGJNYUc3ci1Cb0tXU2hYeXUxRXFWaXVPaEVDSDRhcmg1aWQ5V0dKQXlBRVo0UFltU05kNVdRWURHZTJlY1N2WGdmbDN0LXFWeWJXVUptWm50WVJXNTVHN2xlUlk3Yk9FNF9EV0w1Sm1fUmtLYVFhamNLa04ybHVlbVVDUlRYcVB3UmlIX3JySQ?oc=5,5,broad,brazil,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-brazil-presidential-election-first-round-margin-89fcb1,parent,Brazil Presidential Election First Round: Margin of Victory,Brazil Presidential Election First Round: Margin of Victory,Parent market briefing,Brazil Presidential Election First Round: Margin of Victory -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,The Guardian,2026-06-30T00:18:00Z,"Peru’s Keiko Fujimori wins presidential election, in latest victory for Latin American right - The Guardian",https://news.google.com/rss/articles/CBMiqAFBVV95cUxOSFRra1l6ZzJZclBXd2V6UzhEazl6RTZxc0xCWUpoMm9WOEFEQTZTelRlQUNNejNQSXpBaEItS1JPZ0Rla0UxNEdyM212Y2tUWEZnckF6UDZZMV9LZjFVa2hkWlAwZ3E3UzJFV3FwRExqckU5SGphd01Ddnc5NHV1WXppSWFEMU5qbFFtN2p6QXpoR1MwYWlhallpTThCVU43VmhrSG1kNzM?oc=5,1,weak,victory,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-brazil-presidential-election-first-round-margin-89fcb1,parent,Brazil Presidential Election First Round: Margin of Victory,Brazil Presidential Election First Round: Margin of Victory,Parent market briefing,Brazil Presidential Election First Round: Margin of Victory -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,Encyclopedia Britannica,2026-07-02T05:00:00Z,"Brazil - Kubitschek, Economy, Infrastructure - Encyclopedia Britannica",https://news.google.com/rss/articles/CBMidEFVX3lxTE1lX2UydDl4YnlvczV2MWFuNkZEQXI3dnJUUXF4ckhKZ29UNW9VdUpnd2Jxbjd2ZkZGQ2FLNENBa3FWVG1mdjNYemdfTlhDa2ZkdlE0eG9LdEdTbWFKd3l0TUJ1aFVLMk5feHl1NC1HVTJ2RTFJ?oc=5,5,broad,brazil,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-brazil-presidential-election-first-round-margin-89fcb1,parent,Brazil Presidential Election First Round: Margin of Victory,Brazil Presidential Election First Round: Margin of Victory,Parent market briefing,Brazil Presidential Election First Round: Margin of Victory -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,U.S. News & World Report,2026-07-01T10:22:00Z,"Lula Leads Senator Bolsonaro in Brazil Presidential Run-Off, Poll Shows - U.S. News & World Report",https://news.google.com/rss/articles/CBMiwgFBVV95cUxOZTlGY1Vxd0ROblNyY2xuQU5MUW5PQ0tlVHZRZHRSODYwTW5TaWhHM0ItR3JGQ2RrdWRuWW8zaTFFamtXM1hGQ0RGbmMxTVYwb3M3bk1NMHVKdUVVUDlEZTZDLVRHR0FpOTRVRWlGdFRyLWtNWkNtQzdhQkFMNUQ1bnJJaDRIQ3p5TGZDdU92US1kbmcxZUlLcER2eTJfNEdwS3A1Nzlick1PRkd2MlBSaVlrbU5iVE1HZEtsaHZQcG5nQQ?oc=5,6,strong,brazil,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-brazil-presidential-election-first-round-margin-89fcb1,parent,Brazil Presidential Election First Round: Margin of Victory,Brazil Presidential Election First Round: Margin of Victory,Parent market briefing,Brazil Presidential Election First Round: Margin of Victory -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,Left Voice,2026-07-02T12:55:24Z,Far-Right Keiko Fujimori Wins the Presidential Election in a Divided Peru - Left Voice,https://news.google.com/rss/articles/CBMiogFBVV95cUxPb0xmVWFnXzlQa2VTTUFzOTVnNVJZdlgyU1ZVeGRzV0RyOXpSX3V5OHBwU2laSmpEc3JKdHA5UmNHbEZoVkNkZTVXeUVWeWFXOGQxNVprdWlhejdMOGtWS1ZCNUpIZVJ6WDE4ZDhxRkdQS2tXeTFaUy14bjlGbEVVbzVmSVoxNGIxNGVubnhpd253WmlhbF9KeXVvTGdUM0RJTFE?oc=5,0,weak,,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-brazil-presidential-election-first-round-margin-89fcb1,parent,Brazil Presidential Election First Round: Margin of Victory,Brazil Presidential Election First Round: Margin of Victory,Parent market briefing,Brazil Presidential Election First Round: Margin of Victory -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,Valor International,2026-07-06T14:02:55Z,Tarcísio leads Haddad by double digits in São Paulo governor race - Valor International,https://news.google.com/rss/articles/CBMizgFBVV95cUxONHVjQU9BNE8yS05HTmdyTzJKYkk2Q2V6VTNtYXFORjBDeld0amxMdllZMW1OWDdEZF84VFpWcUY3Wi1tV3V6YWhwb0RKMTJpVndXVC1VYUExbVJwU0k5bl80aExOWTVDMkxTVmhicl9Db3VvUXoyZjZCOXNjX2d5NGJ5UTJIR01lYkNFWDZIY2Nhc2hMLWItQkVvTVkydzUxdTRvZDZ1a2dKX2NlYWdtMkVURU5nYmV2VVBzejBtVm1SaUhWQTIwWEpINE9GZ9IB3AFBVV95cUxPeURodEVhejM5R2RMNnJJRVBUNjdaZ2gtMWtLeV8tVm9ScmhDZFgweHFWU29DX0JaaDRRNXhCcVNYZkdzT2xmbU82ak5iRHpQWTZwRVFjOHQwQktyMGViS2FteXRVa2lIdkhvdWRyQjhkQ2syQkR6Q1pHOWZXRmE0dUpLNE5wUG9YXzNqWDMtQTROYnowNHY0LTNHRlRaWnVTQWtfM3lWcDZvTE5VaVBBY1Fvel83cmZScU9YbHhTWFM3LS1CNVNSaEpOeTN0aG5hY0hMMHp0WU5UM3Qt?oc=5,0,weak,,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-brazil-presidential-election-first-round-margin-89fcb1,parent,Brazil Presidential Election First Round: Margin of Victory,Brazil Presidential Election First Round: Margin of Victory,Parent market briefing,Brazil Presidential Election First Round: Margin of Victory -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,Ynetnews,2026-07-04T10:56:54Z,South America’s rightward lurch gathers speed as voters demand order - Ynetnews,https://news.google.com/rss/articles/CBMiVkFVX3lxTE95eVhFZmpMdHpCWHRFREdSNE04TUVNSHk0ZVlIb1pNOE5ZODRhNGRXekxtbVJtZzZYUUMtdk5vYXVkTU1XQ0s1Yi1UQUl2UVNsWUIxU2FB?oc=5,0,weak,,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-brazil-presidential-election-first-round-2nd-pla-34479d,parent,Brazil Presidential Election First Round: 2nd Place,Brazil Presidential Election First Round: 2nd Place,Parent market briefing,Brazil Presidential Election First Round: 2nd Place -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,Bloomberg.com,2026-07-01T10:31:36Z,France to Hold First Round of Presidential Election April 18 - Bloomberg.com,https://news.google.com/rss/articles/CBMisAFBVV95cUxQbjlqTzBJUGpydllGM2N3QmRjcThWVklGV0VZS3BHeGphRWRueWxxVzNjaEloZVFWMVNLaUpaUGxJN3BFOTZoQ2ZtdUliM2RmczdwWFFpMzI5ZWlacXJCQk0ySFNPRlAtdUpRWjRGaTNDSGFOSXF6RTZyWnY3MXhSczFCVUtfakV2anJrWWFibnN3d3hZUHNTOGZxSXhJNVQwVFlVZTVFbWplbzZzSGRKMg?oc=5,2,weak,"first,round",NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-brazil-presidential-election-first-round-2nd-pla-34479d,parent,Brazil Presidential Election First Round: 2nd Place,Brazil Presidential Election First Round: 2nd Place,Parent market briefing,Brazil Presidential Election First Round: 2nd Place -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,Encyclopedia Britannica,2026-07-02T05:00:00Z,"Brazil - Collor, corruption, and inflation - Encyclopedia Britannica",https://news.google.com/rss/articles/CBMie0FVX3lxTE12d3E0OTdZUGFHRTd2NmNUMjNBR3c3THlVQjdfOUlXUGpzZG5YdDhmN2ZEcWM1QnRNeGR0WlctXy1iMTFwZGk2d1VjYXc4MjUxc1d4cWFkVmsyVW1TU2xHTHlzVXBIREdvamRQYTg3TFo3S0xkTkc4ZXNfWQ?oc=5,5,broad,brazil,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-brazil-presidential-election-first-round-2nd-pla-34479d,parent,Brazil Presidential Election First Round: 2nd Place,Brazil Presidential Election First Round: 2nd Place,Parent market briefing,Brazil Presidential Election First Round: 2nd Place -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,U.S. News & World Report,2026-07-01T10:22:00Z,"Lula Leads Senator Bolsonaro in Brazil Presidential Run-Off, Poll Shows - U.S. News & World Report",https://news.google.com/rss/articles/CBMiwgFBVV95cUxOZTlGY1Vxd0ROblNyY2xuQU5MUW5PQ0tlVHZRZHRSODYwTW5TaWhHM0ItR3JGQ2RrdWRuWW8zaTFFamtXM1hGQ0RGbmMxTVYwb3M3bk1NMHVKdUVVUDlEZTZDLVRHR0FpOTRVRWlGdFRyLWtNWkNtQzdhQkFMNUQ1bnJJaDRIQ3p5TGZDdU92US1kbmcxZUlLcER2eTJfNEdwS3A1Nzlick1PRkd2MlBSaVlrbU5iVE1HZEtsaHZQcG5nQQ?oc=5,6,strong,brazil,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-brazil-presidential-election-first-round-2nd-pla-34479d,parent,Brazil Presidential Election First Round: 2nd Place,Brazil Presidential Election First Round: 2nd Place,Parent market briefing,Brazil Presidential Election First Round: 2nd Place -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,France 24,2026-06-30T22:09:00Z,France sets presidential election date as Macron finishes final term - France 24,https://news.google.com/rss/articles/CBMisgFBVV95cUxQZmJuMUFXeEtsZVhONkRKN2h1a25jN2RNMEU1WHYtM094RUdnWENFRzRFbVhmYktLVWxTMUlnZDJJVmdBeEppMGZlTHgtQTZTb0Q4ZzQyYktycnBuZFY0Sng5UGxOeFNJMTI2dXVoU21rLXdyYnAwd2lGZE1fRFJHbktmTl9DeURmWEZ6eTRTdGREQTloeWxZTmlRQTNEbUZfX0lPdy1hdm1mR3Fxc2RjMk93?oc=5,0,weak,,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-brazil-presidential-election-first-round-2nd-pla-34479d,parent,Brazil Presidential Election First Round: 2nd Place,Brazil Presidential Election First Round: 2nd Place,Parent market briefing,Brazil Presidential Election First Round: 2nd Place -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,Stamford Advocate,2026-07-03T19:58:00Z,Brazil's top presidential candidates Lula and Flávio Bolsonaro clash over US tariff proposal - Stamford Advocate,https://news.google.com/rss/articles/CBMirwFBVV95cUxONUV4Mkxxc0wzcWhRUkhIN0xyNzJCWmVyV2I0aXU1dFpGUDBCOGlRbnpjZU9xUFdocmFuckJDUm9nM29aSEV4M2Qza1ltTlJjRE9JeTVocEw5ZnJNX3dzekM1cnEzRXJVWHd3Q2tnSVhjck95dVJXdUNYUVYzb0RIQldFMlJ2R2t1YVVhVzlJSVZ6a21MN2lLbXlvbHpycW44RzBremJXYUR3aUwzYnQ0?oc=5,5,broad,brazil,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-brazil-presidential-election-first-round-2nd-pla-34479d,parent,Brazil Presidential Election First Round: 2nd Place,Brazil Presidential Election First Round: 2nd Place,Parent market briefing,Brazil Presidential Election First Round: 2nd Place -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,Valor International,2026-07-01T14:24:52Z,Lula leads Flávio Bolsonaro in first- and second-round simulations - Valor International,https://news.google.com/rss/articles/CBMizgFBVV95cUxPcE5tXzl6c1h1WFZta05adU5ZbGtFZkNJQWlVckRiREFjRlo0LUNjMWY4S05zcnlOYTJmT2xHR09KWHJPX1lLNkpEMlh4OEE1RzNlVDlWTEhRcDRtOFdiSVZlS0VBaEoxRTMzcjN2dDROZ04yVm9uZjJORktvRG1fTVRvWXN0WkpIb1pVakpuYzdhX1Q5Sl94ejFPUlIyaHpZZXpoVVQyRzlQQ1h5azlfUHM2ZzdwUHFOT0dxMXotQjFmM2lwcVpGWTRnajZCZ9IB3AFBVV95cUxPdU1fQ0c4QkJqUVZTbVFMSTREaVNvYlp0VmI0YlhDNUNLTGNrTlZjZUdNT21fN0w2NjlubFpsTG9rWVZaYWFCNkFGRnUtTWRSYWpPWVNhZUJuTF9YNGM1NURYc0Fad2FrRENjZ21iNEFMdUhEVlFQcm42UFJtWGpDRG1sVVJCSlVIS0d6S2ZoS2VHeVB6MXJiYmJQX3NhVHhRS2hDR1lfT0RHU3V1bHRKa3EtZzc1MlZHWVRFY1hYZUwyR0RQMGRQQU4zLWNka0d5WlFFS3lTOEJDeXp2?oc=5,2,weak,"first,round",NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-brazil-presidential-election-first-round-3rd-pla-2d0f1e,parent,Brazil Presidential Election First Round: 3rd Place,Brazil Presidential Election First Round: 3rd Place,Parent market briefing,Brazil Presidential Election First Round: 3rd Place -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,Encyclopedia Britannica,2026-07-02T05:00:00Z,"Brazil - Collor, corruption, and inflation - Encyclopedia Britannica",https://news.google.com/rss/articles/CBMie0FVX3lxTE12d3E0OTdZUGFHRTd2NmNUMjNBR3c3THlVQjdfOUlXUGpzZG5YdDhmN2ZEcWM1QnRNeGR0WlctXy1iMTFwZGk2d1VjYXc4MjUxc1d4cWFkVmsyVW1TU2xHTHlzVXBIREdvamRQYTg3TFo3S0xkTkc4ZXNfWQ?oc=5,5,broad,brazil,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-brazil-presidential-election-first-round-3rd-pla-2d0f1e,parent,Brazil Presidential Election First Round: 3rd Place,Brazil Presidential Election First Round: 3rd Place,Parent market briefing,Brazil Presidential Election First Round: 3rd Place -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,Encyclopedia Britannica,2026-07-02T05:00:00Z,"Brazil - Kubitschek, Economy, Infrastructure - Encyclopedia Britannica",https://news.google.com/rss/articles/CBMidEFVX3lxTE1lX2UydDl4YnlvczV2MWFuNkZEQXI3dnJUUXF4ckhKZ29UNW9VdUpnd2Jxbjd2ZkZGQ2FLNENBa3FWVG1mdjNYemdfTlhDa2ZkdlE0eG9LdEdTbWFKd3l0TUJ1aFVLMk5feHl1NC1HVTJ2RTFJ?oc=5,5,broad,brazil,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-brazil-presidential-election-first-round-3rd-pla-2d0f1e,parent,Brazil Presidential Election First Round: 3rd Place,Brazil Presidential Election First Round: 3rd Place,Parent market briefing,Brazil Presidential Election First Round: 3rd Place -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,Silver Bulletin,2026-07-05T07:00:00Z,2026 World Cup Predictions - Silver Bulletin,https://news.google.com/rss/articles/CBMibEFVX3lxTE9PWGZfdFBZWWlBWkQ5OEVpc3dYV09iSGluZlJNQmNkUTBkc0lxZVRIcWpQOUlCMlRRaEM2S1N2TmxGMWVhcUNBcWhwMFRCRkxIMC1SNmpydFFhOV9OSjN5TGZ6bG45TmN3dDJadw?oc=5,0,weak,,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-next-prime-minister-of-sweden-ca4b70,parent,Next Prime Minister of Sweden,Next Prime Minister of Sweden,Parent market briefing,Next Prime Minister of Sweden -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,Yahoo Finance,2026-06-30T14:25:00Z,Readout - Prime Minister Carney speaks with Prime Minister of Sweden Ulf Kristersson - Yahoo Finance,https://news.google.com/rss/articles/CBMiowFBVV95cUxNVF9OSnVqSmw3b1FHVnM4c1J6NG5nZE9ENDVmZUxmRnNOV2RmNl9pa1F4NEx0a0R3WU5aTm5iTFpFWHBGWEM4SGJScWRIS0FUUE5MMDdUaWtqckx2aGZHSzBhMDlFRF9ET1p4QTJGRFJMODdaM3ZFT181Sk9vQlZpMThnejZBdFdrNzg0M1lJVmJEQnVBcndIMjBBUkZGeUVLZDhZ?oc=5,0,weak,"sweden,guardrail:country_pm_without_contest_context",NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-next-prime-minister-of-sweden-ca4b70,parent,Next Prime Minister of Sweden,Next Prime Minister of Sweden,Parent market briefing,Next Prime Minister of Sweden -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,The New York Times,2026-07-06T04:01:15Z,‘Business-Friendly Socialism’: Can Burnham’s Manchester Model Transform Britain? - The New York Times,https://news.google.com/rss/articles/CBMiigFBVV95cUxQQW40NTUyNGYyd0NtcHJ2YTh2ZjMza2NQTVducWlaenJYR19PNWY0R1E2M0RXcDcwWFh1S3RYOER0N0NhZDRsUi1UWFppUXRQeDZtTjh4cnRJRXhIWi1rVE5TZVdWSjlmWU9TQm5QdGxpWjRWcDhmRmpVRWlHcXVmNVE5cFk4aklUNVE?oc=5,-3,weak,,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-next-prime-minister-of-sweden-ca4b70,parent,Next Prime Minister of Sweden,Next Prime Minister of Sweden,Parent market briefing,Next Prime Minister of Sweden -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,Chatham House,2026-07-03T09:58:53Z,Will the UK’s next prime minister finally have a ‘national conversation’ on defence? - Chatham House,https://news.google.com/rss/articles/CBMirAFBVV95cUxOYW15azI2eTl4OExFNmJ4YTY3b3YtTlJlNmw4ZHRjNHpnLTg5YjhMdXlySnZ3RHJ5WVRCSHQwLUVRMFhoVUNHcExhVE9mUm1PT05tb1dyY0phb0x4ZUFHVjJuWEhYSVg2V2ZQX3dobnhhUTdHeHVTVzk5VDMwMmFpdmtZc2JCM05VX1NIb0lhMFI0ZXJSVW5aY0ZmdzZGd1FkekdFcG9TbWtfeEFM?oc=5,-3,weak,,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-next-prime-minister-of-sweden-ca4b70,parent,Next Prime Minister of Sweden,Next Prime Minister of Sweden,Parent market briefing,Next Prime Minister of Sweden -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,South China Morning Post,2026-07-05T06:29:43Z,Chinese foreign minister Wang Yi calls on Sweden to help rebuild mutual trust - South China Morning Post,https://news.google.com/rss/articles/CBMizAFBVV95cUxQX0ptMHpHQzllV0Nkd3FYbXNpcWowQzFuUEQ1bVlqZXNoSE1DNldCRmJVSTNERjVXRVFNZkFrM0lnUXoybnozbVlEdHRoc293SXJnaUVVdWtnVkViaHI3YXRueFN4NlNDQTJtZ1FoLXdLMGxIRUNUM19QSjdveDl5WkFtQnFNWDNSUzBueGlSVDZyZ0RmNWE2SEJMTnppcHJ6RjUtNzRPOHpFc3ZpQkpRWFl4TnRVbGZZZUQzMkk5ZTkxZEFuODNfWDkzZUvSAcwBQVVfeXFMTklLZ2dxNUFvRWRyeXNCVlUyM3ByRzRtYWQzZDNITHpBSmNsbDJaR2wxZkRxdmZqRzhfSG5pOHU0TFlMb3kzMGgteEZyVlZrYllDQkE2anRDT2dNdEVTYldoMkNSZzhmUUZjeFRLNXNGV2JYWVNMQ1dRNkwxUDVDMnY4dTVfVF9ITk5OWlQxN2Z4SnR5Zy1QTzVxNEJuYUV3YmdjQkZmNjFpZ2xxeUxGanZib2pmcEhjVTFEQjRwVnR3RFBfeno5UDBVYVFk?oc=5,5,broad,sweden,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-next-prime-minister-of-sweden-ca4b70,parent,Next Prime Minister of Sweden,Next Prime Minister of Sweden,Parent market briefing,Next Prime Minister of Sweden -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,Reuters,2026-07-04T20:14:24Z,"US VP Vance says Britain has been failed by leaders, hopes next PM delivers change - Reuters",https://news.google.com/rss/articles/CBMiuwFBVV95cUxQVHJ5YzZKd011OS1jRmxONjc0Zkx3eVZ1ZDBLZHZSNWNuOTVyRzRpV2xpcHQ1NDdzZlBzeTFxNldvcnZQekRJeTVjRk1HaGJESVc0YXRWNEJhQ1FMN0Y3NC04SllESEFuelVTbjR5ZFo0d0xhZGVrSkhSLWZOdVVUNkRyZ1lKenpaa2JpaFZPUm1UZTFQNTBDTDBiTjFmTlRsNWZTY3dWNjhWTC1MOHdmSkVtT1ppWFBPUUhv?oc=5,-3,weak,,NO_MARKET_PRICES_INCLUDED
2026-07-06,2026-07-06T17:51:47Z,PARENT-next-prime-minister-of-sweden-ca4b70,parent,Next Prime Minister of Sweden,Next Prime Minister of Sweden,Parent market briefing,Next Prime Minister of Sweden -Polymarket -Kalshi -Metaculus -Manifold -PredictIt,google_news_rss,MiGFlug,2026-07-03T09:21:35Z,NATO’s Next Radar Jet Is Swedish - MiGFlug,https://news.google.com/rss/articles/CBMif0FVX3lxTE9wTmlVeEZyeHNxTnN2dXBzQzFJc1lsb0NfQVlvcWtTUDcyYnA4cE94NzRxaWZLNURKVjJtekRjSHpxSU1ncThXNkU0UmRndGR4bTRteHp0eWNDWkFNN2FtTkpfMV9yRnFBSU1BY3JfZC12aDBhTDdEQXRfd1Bxa2s?oc=5,-3,weak,,NO_MARKET_PRICES_INCLUDED
