signal_input_id,snapshot_id,timestamp_utc,tracking_id,parent_market_name,market_name,primary_outcome_to_track,region,bucket,system_type,underlying_event_group,gamma_market_id,condition_id,exact_polymarket_slug,market_url,token_label,token_id,outcome_contract_question,source_orderbook_status,best_bid,best_ask,mid,spread,comparison_price,price_type,executable_buy_price,executable_sell_price,bid_size_at_best,ask_size_at_best,bid_depth_1c,bid_depth_3c,bid_depth_5c,ask_depth_1c,ask_depth_3c,ask_depth_5c,total_bid_depth,total_ask_depth,liquidity_flags,signal_ready,skip_reason,book_timestamp,book_hash
20260628T054019Z:RSO-0143:YES:110,20260628T054019Z,2026-06-28T05:40:19Z,RSO-0143,Brazil Presidential Election First Round: 3rd Place,Brazil Presidential Election First Round: 3rd Place — Michelle Bolsonaro,Michelle Bolsonaro,Brazil,brazil_presidential,presidential_two_round,brazil_first_round_third_place_2026,1365891,0x100bfbd547cdb8782f816235d4f7d4301ec473250f4df606e6809605cdb3b5e9,will-michelle-bolsonaro-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-michelle-bolsonaro-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,YES,49351020302549947445240161216979954485123748869512687492350910080193586920226,Will Michelle Bolsonaro finish in third place in the first round of the 2026 Brazilian presidential election?,OK,0.005,0.014,0.0095,0.009,0.0095,mid,0.014,0.005,100,100,43697,43697,43697,127,176.99,176.99,43697,412099.15,,true,,1782625232452,ac913b5c60049408c5515c68b576a4da89650a7f
20260628T054019Z:RSO-0144:YES:111,20260628T054019Z,2026-06-28T05:40:19Z,RSO-0144,Brazil Presidential Election First Round: 3rd Place,Brazil Presidential Election First Round: 3rd Place — Luiz Inácio Lula da Silva,Luiz Inácio Lula da Silva,Brazil,brazil_presidential,presidential_two_round,brazil_first_round_third_place_2026,1365888,0xd24e8798122cba5bb43a77e9a78f2e26bd65c47f281f4b66582718fa215b9f6e,will-luiz-incio-lula-da-silva-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-luiz-incio-lula-da-silva-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,YES,83523389355379455617216619302245463257831942159580180419891340819821613515660,Will Luiz Inácio Lula da Silva finish in third place in the first round of the 2026 Brazilian presidential election?,OK,0.009,0.01,0.0095,0.001,0.0095,mid,0.01,0.009,9784.55,94.6,45407.75,45407.75,45407.75,1153.73,1153.73,1153.73,45407.75,497579.19,,true,,1782625232209,57808ddd0d5d65e81b9cf5cd3f9e339f717d267f
20260628T054019Z:RSO-0145:YES:112,20260628T054019Z,2026-06-28T05:40:19Z,RSO-0145,Brazil Presidential Election First Round: 3rd Place,Brazil Presidential Election First Round: 3rd Place — Camilo Santana,Camilo Santana,Brazil,brazil_presidential,presidential_two_round,brazil_first_round_third_place_2026,1365898,0xe0bdf2bdc79bac3880e6dc76513f0f02df91ed5c2650954a66ea9c7f09b7e6e5,will-camilo-santana-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-camilo-santana-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,YES,14625196078870030930212146457810187393803805444846576279727526171169322797888,Will Camilo Santana finish in third place in the first round of the 2026 Brazilian presidential election?,OK,0.008,0.02,0.014,0.012,0.014,mid,0.02,0.008,54.58,65.41,37416.48,37416.48,37416.48,317.91,347.9,347.9,37416.48,415766.53,,true,,1782625236288,cc24275fa25e8ce334a2137d02dfcaf3a4e1396a
20260628T054019Z:RSO-0146:YES:113,20260628T054019Z,2026-06-28T05:40:19Z,RSO-0146,Brazil Presidential Election First Round: 3rd Place,Brazil Presidential Election First Round: 3rd Place — Eduardo Bolsonaro,Eduardo Bolsonaro,Brazil,brazil_presidential,presidential_two_round,brazil_first_round_third_place_2026,1365892,0x43984893f308ca7980b90d7634faa9b7c5e29b71733ed1eff7be3b0e8e0248fd,will-eduardo-bolsonaro-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-eduardo-bolsonaro-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,YES,77695179199504241233318281547041031759227451576427270759028171066693823111590,Will Eduardo Bolsonaro finish in third place in the first round of the 2026 Brazilian presidential election?,OK,0.002,0.007,0.0045,0.005,0.0045,mid,0.007,0.002,160.03,150,40704.03,40704.03,40704.03,1044.41,1237.84,1237.84,40704.03,415266.83,,true,,1782625235434,1ecf8d6b25e58e6514e7558bf2e77a94f6609537
20260628T054019Z:RSO-0147:YES:114,20260628T054019Z,2026-06-28T05:40:19Z,RSO-0147,Brazil Presidential Election First Round: 3rd Place,Brazil Presidential Election First Round: 3rd Place — Aldo Rebelo,Aldo Rebelo,Brazil,brazil_presidential,presidential_two_round,brazil_first_round_third_place_2026,1365900,0x6b4d9574d789228b2f14edc10b452dc8948e38be04dba6bf90d0104e3e4e1f43,will-aldo-rebelo-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-aldo-rebelo-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,YES,111311151154014585812304238818591195075829743734952417845440348572279563265684,Will Aldo Rebelo finish in third place in the first round of the 2026 Brazilian presidential election?,OK,0.001,0.004,0.0025,0.003,0.0025,mid,0.004,0.001,42706.18,1109.02,42706.18,42706.18,42706.18,1219.02,1279.02,1279.02,42706.18,578413.38,,true,,1782625235396,aec1c2bdc80b31355daaf67c51bef7682251bf71
20260628T054019Z:RSO-0148:YES:115,20260628T054019Z,2026-06-28T05:40:19Z,RSO-0148,Brazil Presidential Election First Round: 3rd Place,Brazil Presidential Election First Round: 3rd Place — Tarcisio de Freitas,Tarcisio de Freitas,Brazil,brazil_presidential,presidential_two_round,brazil_first_round_third_place_2026,1365887,0xc69eb6554a719e2fbcb1718e11ae0bd0d8cdb433e8c199329c148efc710c26e5,will-tarcisio-de-freitas-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-tarcisio-de-freitas-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,YES,76166924205019019068857043962896099082882521942521931098813226982265263647630,Will Tarcisio de Freitas finish in third place in the first round of the 2026 Brazilian presidential election?,OK,0.002,0.003,0.0025,0.001,0.0025,mid,0.003,0.002,1476.95,219.9,16711.95,16711.95,16711.95,419.66,617.79,617.79,16711.95,412553.46,,true,,1782625232205,5105a9ed90aaee7a8a95909092e362c4c24d0d1f
20260628T054019Z:RSO-0149:YES:116,20260628T054019Z,2026-06-28T05:40:19Z,RSO-0149,Brazil Presidential Election First Round: 3rd Place,Brazil Presidential Election First Round: 3rd Place — Jair Bolsonaro,Jair Bolsonaro,Brazil,brazil_presidential,presidential_two_round,brazil_first_round_third_place_2026,1365889,0xa3e04eadbc6afac2e94d9eebb09d1705e254d313d06a51943cb18fc0612f4835,will-jair-bolsonaro-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-jair-bolsonaro-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,YES,57129492998705445481010574377025062654637053860257756183157606940764680444792,Will Jair Bolsonaro finish in third place in the first round of the 2026 Brazilian presidential election?,OK,0.001,0.004,0.0025,0.003,0.0025,mid,0.004,0.001,20683.85,1572,20683.85,20683.85,20683.85,1622.09,2017.14,2017.14,20683.85,579052.27,,true,,1782625232195,7a577ab0e62e18b4958617b2dfede8f57026db90
20260628T054019Z:RSO-0150:YES:117,20260628T054019Z,2026-06-28T05:40:19Z,RSO-0150,Brazil Presidential Election First Round: 3rd Place,Brazil Presidential Election First Round: 3rd Place — Ratinho Júnior,Ratinho Júnior,Brazil,brazil_presidential,presidential_two_round,brazil_first_round_third_place_2026,1365893,0x31f31222f37f2583de6c44c4297cafdccfd21d443e785042af0180192897f8ed,will-carlos-roberto-massa-jnior-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-carlos-roberto-massa-jnior-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,YES,98279737312722721984464036473219944696451907001028596656918791113590571774639,Will Carlos Roberto Massa Júnior finish in third place in the first round of the 2026 Brazilian presidential election?,OK,0.002,0.003,0.0025,0.001,0.0025,mid,0.003,0.002,973.32,213.94,31077.32,31077.32,31077.32,845.14,934.47,967.79,31077.32,416231.73,,true,,1782625232394,41c1520c07c133611061cedd5991a8088e89cf76
20260628T054019Z:RSO-0151:YES:118,20260628T054019Z,2026-06-28T05:40:19Z,RSO-0151,Brazil Presidential Election First Round: 3rd Place,Brazil Presidential Election First Round: 3rd Place — Geraldo Alckmin,Geraldo Alckmin,Brazil,brazil_presidential,presidential_two_round,brazil_first_round_third_place_2026,1365899,0x5623b547fd959cd4d4b0e1f810d225ec6f0f8215b7a7e882b89692337a8a2956,will-geraldo-alckmin-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-geraldo-alckmin-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,YES,84251456841717243220130557907268921144049968775253585100134320614694975152986,Will Geraldo Alckmin finish in third place in the first round of the 2026 Brazilian presidential election?,OK,0.002,0.003,0.0025,0.001,0.0025,mid,0.003,0.002,20708.54,445.6,74208.54,74208.54,74208.54,1278.78,1418.78,1418.78,74208.54,413368.61,,true,,1782625235581,66ef0fb7c06614fc6c00f2cfe9777e25831bfa9e
20260628T054019Z:RSO-0152:YES:119,20260628T054019Z,2026-06-28T05:40:19Z,RSO-0152,Brazil Presidential Election First Round: 3rd Place,Brazil Presidential Election First Round: 3rd Place — Tereza Cristina,Tereza Cristina,Brazil,brazil_presidential,presidential_two_round,brazil_first_round_third_place_2026,1365902,0x64b05c5935a2de4a4a36e7de1089564d08d0ce7e06f5deaae916c3bdc9ca3b3b,will-tereza-cristina-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-tereza-cristina-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,YES,96795671760346135574613029949576811711368142411333240580887520155225528465847,Will Tereza Cristina finish in third place in the first round of the 2026 Brazilian presidential election?,OK,0.001,0.003,0.002,0.002,0.002,mid,0.003,0.001,1307.79,630.91,1307.79,1307.79,1307.79,941.11,1001.11,1001.11,1307.79,351025.12,,true,,1782625232203,e5dc3ae00eac463a20cc0fd32e76b4d010b568b9
20260628T054019Z:RSO-0153:YES:120,20260628T054019Z,2026-06-28T05:40:19Z,RSO-0153,Brazil Presidential Election First Round: 3rd Place,Brazil Presidential Election First Round: 3rd Place — Eduardo Leite,Eduardo Leite,Brazil,brazil_presidential,presidential_two_round,brazil_first_round_third_place_2026,1365901,0xf520f38b0d0ba1a1ffb9dd77af6cfb66052ebc7cf2daa4df8c6b50d593278428,will-eduardo-leite-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-eduardo-leite-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,YES,111543830332110820988165937452887760595067644846274162990773262945236746453247,Will Eduardo Leite finish in third place in the first round of the 2026 Brazilian presidential election?,OK,0.001,0.002,0.0015,0.001,0.0015,mid,0.002,0.001,11457.33,564.72,11457.33,11457.33,11457.33,1871.94,2056.94,2056.94,11457.33,413640.37,,true,,1782625232242,11515126d7bb199975a8ca97b8fa046936e39b6b
20260628T054019Z:RSO-0154:YES:121,20260628T054019Z,2026-06-28T05:40:19Z,RSO-0154,Brazil Presidential Election First Round: 3rd Place,Brazil Presidential Election First Round: 3rd Place — Helder Barbalho,Helder Barbalho,Brazil,brazil_presidential,presidential_two_round,brazil_first_round_third_place_2026,1365903,0x16cf9dd91e179eb378fee73ddb2d1ee9e395b65757f3f583b1bc925075cda4ac,will-helder-barbalho-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-helder-barbalho-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,YES,71697065098193440609393877290510705365065522497692176456171369889253319010735,Will Helder Barbalho finish in third place in the first round of the 2026 Brazilian presidential election?,OK,0.001,0.002,0.0015,0.001,0.0015,mid,0.002,0.001,1219.11,207.8,1219.11,1219.11,1219.11,902.17,962.17,962.17,1219.11,354244.75,,true,,1782625240421,d459071612cbaa89e83218594acc15ce799bf70b
20260628T054019Z:RSO-0160:YES:122,20260628T054019Z,2026-06-28T05:40:19Z,RSO-0160,Next Prime Minister of Sweden,Next Prime Minister of Sweden — Magdalena Andersson,Magdalena Andersson,Sweden,global_satellite,parliamentary_coalition,sweden_pm_2026,1193094,0x58d5cc2bf06a3289b127049239aee051f3b941f219efebbca02d3f50f0eb2a64,will-magdalena-andersson-be-the-next-prime-minister-of-sweden,https://polymarket.com/event/will-magdalena-andersson-be-the-next-prime-minister-of-sweden,YES,6761884778816083542753350539779617201084594664234729655783875952381923983097,Will Magdalena Andersson be the next Prime Minister of Sweden?,OK,0.73,0.74,0.735,0.01,0.735,mid,0.74,0.73,1115,464.59,3223.8,4979.37,5054.37,1301.6,3053.96,4575.27,163160.88,99054.86,,true,,1782625239202,99340189cff2a0ca3bbedb92030bc5a47683e548
20260628T054019Z:RSO-0161:YES:123,20260628T054019Z,2026-06-28T05:40:19Z,RSO-0161,Next Prime Minister of Sweden,Next Prime Minister of Sweden — Ulf Kristersson,Ulf Kristersson,Sweden,global_satellite,parliamentary_coalition,sweden_pm_2026,1193093,0x8a42bb4cb9b9f157b539611f6a8c122388f652570cfc3c07d538e7df2bb78894,will-ulf-kristersson-be-the-next-prime-minister-of-sweden,https://polymarket.com/event/will-ulf-kristersson-be-the-next-prime-minister-of-sweden,YES,19884202204363090591845974364927513432419394537229594683046302661092511466716,Will Ulf Kristersson be the next Prime Minister of Sweden?,OK,0.21,0.22,0.215,0.01,0.215,mid,0.22,0.21,5,1404.53,1219.64,2399.97,2504.97,1679.53,3514.1,5863.55,22770.45,340594.53,,true,,1782625236512,d7abe555f103bc9ddc1fc0cf543c9fdf1b27ba26
20260628T054019Z:RSO-0162:YES:124,20260628T054019Z,2026-06-28T05:40:19Z,RSO-0162,Next Prime Minister of Sweden,Next Prime Minister of Sweden — Jimmie Åkesson,Jimmie Åkesson,Sweden,global_satellite,parliamentary_coalition,sweden_pm_2026,1193095,0x86fa2351e7a9469fd8bcd9a28ad5e300a59c3764747ad1eb7d6248546efbabfd,will-jimmie-kesson-be-the-next-prime-minister-of-sweden,https://polymarket.com/event/will-jimmie-kesson-be-the-next-prime-minister-of-sweden,YES,82283291912489202302595502692326101345632588904573705648995568317366762287152,Will Jimmie Åkesson be the next Prime Minister of Sweden?,OK,0.018,0.019,0.0185,0.001,0.0185,mid,0.019,0.018,1672,60.94,7187.09,184814,184814,977.14,6275.99,9254.03,184814,380138.06,,true,,1782625240177,d529cee5f47662606544530c1c106212f61d66b1
20260628T054019Z:RSO-0163:YES:125,20260628T054019Z,2026-06-28T05:40:19Z,RSO-0163,Next Prime Minister of Sweden,Next Prime Minister of Sweden — Ebba Busch,Ebba Busch,Sweden,global_satellite,parliamentary_coalition,sweden_pm_2026,1193096,0xa5b2b9d0e333d50db759139a364c01af812a3db60e5c653b9f959b6ef5d7139e,will-ebba-busch-be-the-next-prime-minister-of-sweden,https://polymarket.com/event/will-ebba-busch-be-the-next-prime-minister-of-sweden,YES,46694911209504709842407102211694105151918150655785824361504208059495748983717,Will Ebba Busch be the next Prime Minister of Sweden?,OK,0.003,0.004,0.0035,0.001,0.0035,mid,0.004,0.003,8408.72,2015.98,200072.72,200072.72,200072.72,4229.61,9472.49,10185.37,200072.72,265536.67,,true,,1782625240216,faadf75bc8257a9affdcabe676c7e70bdb1d4b96
20260628T054019Z:RSO-0164:YES:126,20260628T054019Z,2026-06-28T05:40:19Z,RSO-0164,Next Prime Minister of Sweden,Next Prime Minister of Sweden — Anna-Karin Hatt,Anna-Karin Hatt,Sweden,global_satellite,parliamentary_coalition,sweden_pm_2026,1193097,0x97c143ba31319b4d271aeebc832cdd8171dea3b52826c4c92096de1aefefa761,will-anna-karin-hatt-be-the-next-prime-minister-of-sweden,https://polymarket.com/event/will-anna-karin-hatt-be-the-next-prime-minister-of-sweden,YES,81454443807141471628818264376989427346037494847713032539010359279666138415075,Will Anna-Karin Hatt be the next Prime Minister of Sweden?,OK,0.002,0.003,0.0025,0.001,0.0025,mid,0.003,0.002,1013530.38,18051.51,3185565.48,3185565.48,3185565.48,18686.95,19670.7,19710.7,3185565.48,241486.07,,true,,1782625240488,bf07674df50364959c46bf83d5df03db610f69b3
20260628T054019Z:RSO-0165:YES:127,20260628T054019Z,2026-06-28T05:40:19Z,RSO-0165,Next Prime Minister of Sweden,Next Prime Minister of Sweden — Nooshi Dadgostar,Nooshi Dadgostar,Sweden,global_satellite,parliamentary_coalition,sweden_pm_2026,1193098,0xe7a2275b0c6b965a7b44d005203789d7dbe2edd352a565793f9460de7a99fd27,will-nooshi-dadgostar-be-the-next-prime-minister-of-sweden,https://polymarket.com/event/will-nooshi-dadgostar-be-the-next-prime-minister-of-sweden,YES,90456984939082759426569197949731058493185701412523949062524005061677992609434,Will Nooshi Dadgostar be the next Prime Minister of Sweden?,OK,0.001,0.002,0.0015,0.001,0.0015,mid,0.002,0.001,2221405.63,15357.65,2221405.63,2221405.63,2221405.63,16348.27,17276.73,17655.96,2221405.63,277423.03,,true,,1782625240173,68a0921068665d49caa75667eef2fad94fcd5479
20260628T054019Z:RSO-0166:YES:128,20260628T054019Z,2026-06-28T05:40:19Z,RSO-0166,Next Prime Minister of Sweden,Next Prime Minister of Sweden — Amanda Lind,Amanda Lind,Sweden,global_satellite,parliamentary_coalition,sweden_pm_2026,1193100,0xaae2b16405680de265ba459475128bdb130d280abfb4c92f125010406a5d3a67,will-amanda-lind-be-the-next-prime-minister-of-sweden,https://polymarket.com/event/will-amanda-lind-be-the-next-prime-minister-of-sweden,YES,16223024047489006372491283864322078736180973077611484772976980168989752557591,Will Amanda Lind be the next Prime Minister of Sweden?,OK,0.001,0.002,0.0015,0.001,0.0015,mid,0.002,0.001,2220278.91,11483.38,2220278.91,2220278.91,2220278.91,15428.09,15977.84,16055.96,2220278.91,267168.41,,true,,1782625240093,8c4ade2507e2e2b0547c1b6dcbb87d687585a68e
20260628T054019Z:RSO-0167:YES:129,20260628T054019Z,2026-06-28T05:40:19Z,RSO-0167,Next Prime Minister of Sweden,Next Prime Minister of Sweden — Simona Mohamsson,Simona Mohamsson,Sweden,global_satellite,parliamentary_coalition,sweden_pm_2026,1193099,0x1fd46f48b97d480c51838d9444b355bad8b3a614e36258d6047fdee078144c60,will-simona-mohamsson-be-the-next-prime-minister-of-sweden,https://polymarket.com/event/will-simona-mohamsson-be-the-next-prime-minister-of-sweden,YES,73303082510342190766222719296890807075370391273752895784553712328433386187648,Will Simona Mohamsson be the next Prime Minister of Sweden?,OK,0.001,0.002,0.0015,0.001,0.0015,mid,0.002,0.001,2204184.45,10958.13,2204184.45,2204184.45,2204184.45,13937.37,14334.1,14420.4,2204184.45,273562.04,,true,,1782625240484,a73cb991955a71ba8e570481daeaffc2a699fe69
20260628T054019Z:RSO-0168:YES:130,20260628T054019Z,2026-06-28T05:40:19Z,RSO-0168,Next Prime Minister of Sweden,Next Prime Minister of Sweden — Daniel Helldén,Daniel Helldén,Sweden,global_satellite,parliamentary_coalition,sweden_pm_2026,1193101,0x7767ed7d0af1aa72122981cc4347d9ed35b46385d39512ea5d6021da42a33825,will-daniel-helldn-be-the-next-prime-minister-of-sweden,https://polymarket.com/event/will-daniel-helldn-be-the-next-prime-minister-of-sweden,YES,28176517830787199081924401072020189535005171048570636269331907057010467544445,Will Daniel Helldén be the next Prime Minister of Sweden?,OK,0.001,0.002,0.0015,0.001,0.0015,mid,0.002,0.001,2176972.06,12696.89,2176972.06,2176972.06,2176972.06,15681.22,16265.18,16379.17,2176972.06,283148.73,,true,,1782625240481,598e06fe5ad1a05eac16ef9129fc889472cd1d46
20260628T054019Z:RSO-0169:YES:131,20260628T054019Z,2026-06-28T05:40:19Z,RSO-0169,Next Prime Minister of Sweden,Next Prime Minister of Sweden — Elisabeth Thand Ringqvist,Elisabeth Thand Ringqvist,Sweden,global_satellite,parliamentary_coalition,sweden_pm_2026,1193103,0x39272d42f01e6cdb493a857022fb8ddf708d91709eb928649868cda8a9ccf5c9,will-elisabeth-thand-ringqvist-be-the-next-prime-minister-of-sweden,https://polymarket.com/event/will-elisabeth-thand-ringqvist-be-the-next-prime-minister-of-sweden,YES,98060061097780651807171860879548727196866666811981420650799429376583531532134,Will Elisabeth Thand Ringqvist be the next Prime Minister of Sweden?,OK,0.001,0.002,0.0015,0.001,0.0015,mid,0.002,0.001,2212720.21,12441.51,2212720.21,2212720.21,2212720.21,14255.32,14395.32,14551.56,2212720.21,265140.32,,true,,1782625240132,f73e991743d94247e65b30646995630dfb2336ce
20260628T054019Z:RSO-0170:YES:132,20260628T054019Z,2026-06-28T05:40:19Z,RSO-0170,Sweden Parliamentary Election Winner,Sweden Parliamentary Election Winner — Swedish Social Democratic Party (S),Swedish Social Democratic Party (S),Sweden,global_satellite,parliamentary_coalition,sweden_most_seats_2026,811719,0xe5acfef8707df2e25a99a6e4d9568d033fa063b006022f68375ab3bbcf376818,will-the-swedish-social-democratic-party-s-win-the-most-seats-in-the-2026-swedish-parliamentary-election,https://polymarket.com/event/will-the-swedish-social-democratic-party-s-win-the-most-seats-in-the-2026-swedish-parliamentary-election,YES,103916805803783582379666899779911786632579535459334681066604944183134504393219,Will the Swedish Social Democratic Party (S) win the most seats in the 2026 Swedish parliamentary election?,OK,0.94,0.95,0.945,0.01,0.945,mid,0.95,0.94,48685.9,3165.25,52834.74,53540.74,54221.06,7483.56,24078.93,34777.58,219158.98,34777.58,,true,,1782625227004,ddc00caf0bfdedca0d64555b42cf991765de8b48
20260628T054019Z:RSO-0171:YES:133,20260628T054019Z,2026-06-28T05:40:19Z,RSO-0171,Sweden Parliamentary Election Winner,Sweden Parliamentary Election Winner — Sweden Democrats (SD),Sweden Democrats (SD),Sweden,global_satellite,parliamentary_coalition,sweden_most_seats_2026,811720,0xa39535caf2ce2c47dfbdc64c3cef9a00b7599a24c34b4091caed34df27094639,will-the-sweden-democrats-sd-win-the-most-seats-in-the-2026-swedish-parliamentary-election,https://polymarket.com/event/will-the-sweden-democrats-sd-win-the-most-seats-in-the-2026-swedish-parliamentary-election,YES,22771288348793685264608720201112684853152039276564546124382947250830821477697,Will the Sweden Democrats (SD) win the most seats in the 2026 Swedish parliamentary election?,OK,0.031,0.033,0.032,0.002,0.032,mid,0.033,0.031,237.27,106,3213.21,23596.53,83045.62,2033.56,3901.75,4581.75,83045.62,199336.72,,true,,1782625182641,f8e9d2ef4837b6bbc4f6ac6c4d18ecc706943975
20260628T054019Z:RSO-0172:YES:134,20260628T054019Z,2026-06-28T05:40:19Z,RSO-0172,Sweden Parliamentary Election Winner,Sweden Parliamentary Election Winner — Green Party (MP),Green Party (MP),Sweden,global_satellite,parliamentary_coalition,sweden_most_seats_2026,811725,0x59df45d0523260ee1cc889e54c32b59ec6d1ec49c32cabec71baf470e869d49a,will-the-green-party-mp-win-the-most-seats-in-the-2026-swedish-parliamentary-election,https://polymarket.com/event/will-the-green-party-mp-win-the-most-seats-in-the-2026-swedish-parliamentary-election,YES,95637379689976243013286900277703754341046503122130133129985305609496701873761,Will the Green Party (MP) win the most seats in the 2026 Swedish parliamentary election?,OK,0.005,0.009,0.007,0.004,0.007,mid,0.009,0.005,110.45,200.81,619627.45,619627.45,619627.45,2009.26,2649.95,3083.95,619627.45,201625.09,,true,,1782625242935,89c81b8ff079388b20dec866d0f0931162a2eba3
20260628T054019Z:RSO-0173:YES:135,20260628T054019Z,2026-06-28T05:40:19Z,RSO-0173,Sweden Parliamentary Election Winner,Sweden Parliamentary Election Winner — Christian Democrats (KD),Christian Democrats (KD),Sweden,global_satellite,parliamentary_coalition,sweden_most_seats_2026,811724,0xa50fafd0a12d15170128d489b2c26347ed635a84d1a88ab9f77414a358a15491,will-the-christian-democrats-kd-win-the-most-seats-in-the-2026-swedish-parliamentary-election,https://polymarket.com/event/will-the-christian-democrats-kd-win-the-most-seats-in-the-2026-swedish-parliamentary-election,YES,54843548550094470593696883578302472730893983252822277325463098779080627026611,Will the Christian Democrats (KD) win the most seats in the 2026 Swedish parliamentary election?,OK,0.003,0.005,0.004,0.002,0.004,mid,0.005,0.003,432.2,433.47,341958.2,341958.2,341958.2,3829.42,4608.11,4873.11,341958.2,203451,,true,,1782625242974,c0c013c90641587236f92e2dd0ff7ee8eb475a12
20260628T054019Z:RSO-0181:YES:136,20260628T054019Z,2026-06-28T05:40:19Z,RSO-0181,Quebec General Election Winner,Quebec General Election Winner — PQ,PQ,Canada,global_satellite,provincial_parliamentary,quebec_general_election_winner_2026,789407,0x30d4a64f70d80faee66508a797b347ef65e63913e4200bca954718fc824ea10e,will-parti-qubcois-win-the-most-seats-in-the-2026-quebec-general-election,https://polymarket.com/event/will-parti-qubcois-win-the-most-seats-in-the-2026-quebec-general-election,YES,65322106850459544646271115791218393848695885094753222820688299472048959196589,Will Parti Québécois win the most seats in the 2026 Quebec general election?,OK,0.62,0.63,0.625,0.01,0.625,mid,0.63,0.62,1122.6,2632.77,1626.36,2690.36,2751.36,20178.88,24752.48,25455.58,164898.19,303023.8,,true,,1782625242236,c973c747a8d5c48538b3b5812e74426796efb8de
20260628T054019Z:RSO-0182:YES:137,20260628T054019Z,2026-06-28T05:40:19Z,RSO-0182,Quebec General Election Winner,Quebec General Election Winner — PLQ,PLQ,Canada,global_satellite,provincial_parliamentary,quebec_general_election_winner_2026,789408,0x9b609d94cd0e303bf36f68a422a93f7dad9f58a2f8e4212eef51eed93480f323,will-parti-libral-du-qubec-win-the-most-seats-in-the-2026-quebec-general-election,https://polymarket.com/event/will-parti-libral-du-qubec-win-the-most-seats-in-the-2026-quebec-general-election,YES,59168522853670249846168311423052197084797740619724007956370238354938278077304,Will Parti libéral du Québec win the most seats in the 2026 Quebec general election?,OK,0.17,0.18,0.175,0.01,0.175,mid,0.18,0.17,222.95,525.47,806,2055.49,2065.49,3768.8,6103.27,6791.55,19130.77,237984.23,,true,,1782625242009,a0d767da2713514ac4e3e594163c9b8c570cb376
20260628T054019Z:RSO-0183:YES:138,20260628T054019Z,2026-06-28T05:40:19Z,RSO-0183,Quebec General Election Winner,Quebec General Election Winner — CAQ,CAQ,Canada,global_satellite,provincial_parliamentary,quebec_general_election_winner_2026,789406,0xc7bc5d759ecbd05cfbf3b41ec98f1cd7ab306234bf76fd6c1768d3be1d6b9e76,will-coalition-avenir-qubec-win-the-most-seats-in-the-2026-quebec-general-election,https://polymarket.com/event/will-coalition-avenir-qubec-win-the-most-seats-in-the-2026-quebec-general-election,YES,62672831099052856773092936123032454032816810006460666476569228483231264400027,Will Coalition Avenir Québec win the most seats in the 2026 Quebec general election?,OK,0.21,0.22,0.215,0.01,0.215,mid,0.22,0.21,204.23,504,633.43,2357.59,2457.59,1626.07,5255.95,6293.54,29192.81,184555.57,,true,,1782625243590,711e43752ca5412c9c6628a9a57be7c9f9179c5d
